
line,dateIni,dateEnd,label,nameTo,nameFrom,parada,secuencia,sentido,distancia,descparada,descpostal,posX,posY
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,582,29,1,8325,Rafael Finat-José de Cadalso                      ,"Rafael Finat, 46                                       ",434678.0,4470306.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,365,30,1,8551,Blas Cabrera-Rafael Finat                         ,"Blas Cabrera, 83 (con C/ Rafael Finat)                 ",434543.46875,4470190.5
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,584,31,1,8828,Blas Cabrera-Oliva de Plasencia                   ,"Blas Cabrera, 57                                       ",434355.28125,4470379.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,587,32,1,9086,Blas Cabrera-Avenida de las Águilas               ,Blas Cabrera S/N con Av. Las Águilas                   ,434291.0,4470629.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,3833,33,1,9429,Las Águilas                                       ,Av. Las Águilas frente al Nº 60                        ,434010.0,4470659.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,3835,34,1,9667,Fuente del Tiro-Fuente de Lima                    ,"Fuente de Tiro, 21                                     ",433859.0,4470839.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,3837,35,1,9810,Fuente del Tiro-Paseo de Extremadura              ,Fuente del Tiro con C/ Faustino Cordón Bonet           ,433736.0,4470912.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,3838,36,1,10039,Parque Europa                                     ,"Fuente de Lima, 22                                     ",433716.0,4470745.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,3838,1,2,0,Parque Europa                                     ,"Fuente de Lima, 22                                     ",433716.0,4470745.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,3836,2,2,212,Fuente del Tiro-Fuente de Lima                    ,Fuente del Tiro frente al Nº 21.                       ,433858.0,4470812.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,3834,3,2,432,Las Águilas                                       ,"Av. Las Águilas, 60                                    ",433990.0,4470658.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,372,4,2,618,Las Águilas-Cercanías                             ,"Av. Las Águilas, 110                                   ",433862.0,4470601.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,371,5,2,1000,Las Águilas-Cercanías                             ,Av. Las Águilasl (Estación Cercanías Aguilas)          ,433912.0,4470537.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,3124,6,2,1339,Blas Cabrera-Avenida de las Águilas               ,Av. Las Águilas con C/ Blas Cabrera                    ,434235.0,4470634.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,585,7,2,1786,Blas Cabrera-Oliva de Plasencia                   ,"Blas Cabrera, 48                                       ",434391.1875,4470290.5
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,366,8,2,1950,Blas Cabrera-Rafael Finat                         ,Blas Cabrera frente al Nº 83.                          ,434520.09375,4470189.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,583,9,2,2236,Rafael Finat-José de Cadalso                      ,"Rafael Finat, 64                                       ",434724.0,4470324.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,581,10,2,2601,Rafael Finat-Valle Inclán                         ,"Rafael Finat, 31                                       ",434961.8125,4470591.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,579,11,2,2973,Rafael Finat-Avenida de las Águilas               ,"Rafael Finat, 3                                        ",435224.0,4470846.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,5064,12,2,3489,Aluche                                            ,"Ocaña  (Inter. de Aluche, frente a C/ Valmojado)       ",435594.28125,4471061.5
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,573,13,2,3733,Ocaña-Camarena                                    ,Ocaña frente al Nº 21                                  ,435770.0,4470889.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,4544,14,2,3992,Ocaña-Diamante                                    ,"Ocaña, 12                                              ",436030.0,4470865.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,571,15,2,4212,Ocaña                                             ,"Ocaña, 100                                             ",436184.8125,4471024.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,4705,16,2,4449,Nuestra Señora de la Luz                          ,"Nuestra Señora de la Luz, 53                           ",436288.0,4471125.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,4706,17,2,4672,Eugenia de Montijo                                ,Nuestra Señora de la Luz frente a Cº de los Ingenieros ,436476.0,4471003.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,588,18,2,4870,Fátima-Nuestra Señora de la Luz                   ,"Nuestra Señora de la Luz, 39                           ",436647.96875,4470908.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,589,19,2,5083,Guabairo                                          ,"Av. de Nuestra Sra. de Fátima, 33                      ",436791.0,4470969.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,590,20,2,5518,Carabanchel-Hospital Militar                      ,"Marcelino Camacho, 62                                  ",436940.0,4471258.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,4711,21,2,5788,Vía Carpetana-Casimiro Escudero                   ,"Vía Carpetana, 185                                     ",436986.0,4471496.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,565,22,2,6111,Vía Carpetana-Laguna                              ,"Vía Carpetana, 147                                     ",437159.0,4471758.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,5506,23,2,6460,Vía Carpetana-La Campana                          ,"Via Carpetana, 105                                     ",437409.0,4472002.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,560,24,2,6677,Vía Carpetana-Centro de Salud                     ,"Vía Carpetana, 81                                      ",437516.0,4472193.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,558,25,2,7014,Polideportivo Gallur                              ,"Vía Carpetana, 53                                      ",437744.0625,4472437.5
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,556,26,2,7586,Vía Carpetana-Caramuel                            ,Vía Carpetana S/N frente a C/ Caramuel                 ,438156.0,4472818.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,592,27,2,8174,Vía Carpetana-Ermita del Santo                    ,"Vía Carpetana, 1                                       ",438582.0,4473208.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,553,28,2,8841,Puente San Isidro-Pontones                        ,Pº Pontones S/N frente al Nº 28                        ,439025.0,4473049.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,551,29,2,9254,Pontones-Imperial                                 ,"Pº de los Pontones, 29                                 ",439398.0,4473127.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,593,30,2,9685,Puerta de Toledo                                  ,"Toledo, 131                                            ",439718.0,4473250.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,4780,31,2,9906,Toledo-La Paloma                                  ,Toledo S/N con C/ Capitán Salazar Martínez             ,439770.0,4473442.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,548,32,2,10160,Toledo-Humilladero                                ,Toledo frente al nº 70                                 ,439891.0,4473662.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,546,33,2,10466,La Latina                                         ,"Toledo, 57                                             ",440045.0,4473910.0
017,2026-06-22,2999-12-31 23:59:59,17,PLAZA MAYOR,COLONIA PARQUE DE EUROPA,544,34,2,10881,Plaza Mayor                                       ,"Concepción Jerónima, 24                                ",440136.0,4474138.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,912,1,1,0,Plaza Mayor                                       ,"Duque de Rivas, 3                                      ",440180.15625,4474098.5
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,545,2,1,399,La Latina                                         ,"Toledo, 54                                             ",440008.0,4473880.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,547,3,1,760,Toledo-Humilladero                                ,"Toledo, 84                                             ",439824.46875,4473581.5
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,2589,4,1,931,Toledo-La Paloma                                  ,Toledo 110-112 (Con Gta.Pta.Toledo)                    ,439744.90625,4473430.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,594,5,1,1113,Puerta de Toledo                                  ,"Toledo, 118.                                           ",439682.90625,4473280.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,914,6,1,1370,Toledo-Pasillo Verde                              ,"Toledo, 140                                            ",439588.0,4473043.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,5507,7,1,1606,Pirámides                                         ,"Toledo, 174                                            ",439507.0,4472822.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1117,8,1,1819,Pirámides-Yeserías                                ,Gta. de Pirámides con Pº de Yeserías                   ,439507.34375,4472656.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,4518,9,1,2110,Yeserías                                          ,Pº de Yeserías frente al Nº 15                         ,439767.0,4472548.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1118,10,1,2339,Parque de la Arganzuela                           ,Pº de Yeserías frente al Nº 33.                        ,439955.0,4472417.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,4484,11,1,2729,Puente Praga                                      ,Pº de Yeserías frente al Nº 61                         ,440313.0,4472263.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1120,12,1,2939,La Chopera-Puente Praga                           ,Pº de la Chopera frente al Nº 3                        ,440490.0,4472170.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1122,13,1,3421,Casa del Reloj                                    ,"Pº de la Chopera, 10 con Pza. Gral. Maroto             ",440844.0,4471851.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1124,14,1,3694,Legazpi-Matadero                                  ,"Pº Chopera, 12 con Pz Legazpi                          ",441041.0,4471664.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,5718,15,1,4342,Glorieta de Cádiz                                 ,Av. de Córdoba con Gta. de Cadiz.                      ,440749.0625,4471205.5
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,5719,16,1,4771,Almendrales                                       ,Av. de Córdoba frente al Nº 21.                        ,440841.40625,4470784.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,5720,17,1,4983,Avenida de Córdoba                                ,Av. de Córdoba con C/ Tomelloso Nº 1.                  ,440891.4375,4470578.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1132,18,1,5589,Hospital 12 de Octubre                            ,Av. de Córdoba con Gta. de Málaga                      ,441036.0,4469989.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,5378,19,1,5775,Glorieta de Málaga                                ,Av. Andalucía S/N con Gta. Málaga                      ,441074.0,4469823.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1135,20,1,6293,San Fermín-Orcasur                                ,Av.Andalucía con Av.de los Poblados                    ,441130.0,4469306.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1137,21,1,6567,Avenida de Andalucía-Avenida los Rosales          ,"Av. de Andalucía, 32                                   ",441144.0,4469034.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1139,22,1,7454,Verbena de la Paloma-La Chulapona                 ,"Verbena de la Paloma, 6                                ",441055.0,4468216.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1141,23,1,7693,Verbena de la Paloma-Soto del Parral              ,"Verbena de la Paloma, 14.                              ",440992.375,4467993.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1143,24,1,8013,Bohemios-La del Manojo de Rosas                   ,"Bohemios, 16.                                          ",440947.4375,4467762.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1144,25,1,8225,La del Manojo de Rosas-Doña Francisquita          ,La del Manojo de Rosas.                                ,440839.46875,4467588.5
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1145,26,1,8450,La del Manojo de Rosas-Anoeta                     ,"La del Manojo de Rosas, 118.                           ",440764.0,4467375.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1189,27,1,8639,Virgen de los Desamparados-Totanes                ,"Virgen de los Desamparados, 12.                        ",440758.0,4467192.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1787,28,1,8947,Alcocer-Virgen Desamparados                       ,"Alcocer, 9                                             ",440861.21875,4467040.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1789,29,1,9259,Alcocer-Escoriaza                                 ,"Alcocer, 1                                             ",441146.28125,4467165.5
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,3880,30,1,9512,Villaverde Cruce                                  ,Av. Andalucía con C/ Santa Petronila (Intercambiador de,441294.53125,4467111.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,3880,1,2,0,Villaverde Cruce                                  ,Av. Andalucía con C/ Santa Petronila (Intercambiador de,441294.53125,4467111.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1790,2,2,560,Alcocer-Villaverde Cruce                          ,"Alcocer, 2                                             ",441123.0,4467172.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1788,3,2,864,Alcocer-Virgen Desamparados                       ,"Alcocer, 28                                            ",440845.75,4467046.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1190,4,2,1066,Virgen de los Desamparados-Totanés                ,Virgen de los Desamparados frente al Nº 14             ,440781.0,4467151.0
018,2026-06-11,2999-12-31 23:59:59,18,PLAZA MAYOR,VILLAVERDE CRUCE,1146,5,2,1374,Anoeta-Arechavaleta                               ,"Anoeta, 23.                                            ",440894.15625,4467329.5
